,name,id,image,current_team_logo,current_team_color,birth_country_name,passport_country_names,current_team_name,market_value,total_matches,minutes_on_field,last_club_name,positions,age,contract_expires,goals,xg_shot,assists,xg_assist,duels_avg,duels_won,foot,height,weight,on_loan,successful_defensive_actions_avg,defensive_duels_avg,defensive_duels_won,aerial_duels_avg,aerial_duels_won,tackle_avg,possession_adjusted_tackle,shot_block_avg,interceptions_avg,possession_adjusted_interceptions,fouls_avg,yellow_cards,yellow_cards_avg,red_cards,red_cards_avg,successful_attacking_actions_avg,goals_avg,non_penalty_goal,non_penalty_goal_avg,xg_shot_avg,head_goals,head_goals_avg,shots,shots_avg,shots_on_target_percent,goal_conversion_percent,assists_avg,crosses_avg,accurate_crosses_percent,cross_from_left_avg,successful_cross_from_left_percent,cross_from_right_avg,successful_cross_from_right_percent,cross_to_goalie_box_avg,dribbles_avg,successful_dribbles_percent,offensive_duels_avg,offensive_duels_won,touch_in_box_avg,progressive_run_avg,accelerations_avg,received_pass_avg,received_long_pass_avg,foul_suffered_avg,passes_avg,accurate_passes_percent,forward_passes_avg,successful_forward_passes_percent,back_passes_avg,successful_back_passes_percent,vertical_passes_avg,successful_vertical_passes_percent,short_medium_pass_avg,accurate_short_medium_pass_percent,long_passes_avg,successful_long_passes_percent,average_pass_length,average_long_pass_length,xg_assist_avg,shot_assists_avg,pre_assist_avg,pre_pre_assist_avg,smart_passes_avg,accurate_smart_passes_percent,key_passes_avg,passes_to_final_third_avg,accurate_passes_to_final_third_percent,pass_to_penalty_area_avg,accurate_pass_to_penalty_area_percent,through_passes_avg,successful_through_passes_percent,deep_completed_pass_avg,deep_completed_cross_avg,progressive_pass_avg,successful_progressive_pass_percent,conceded_goals,conceded_goals_avg,shots_against,shots_against_avg,clean_sheets,save_percent,xg_save,xg_save_avg,prevented_goals,prevented_goals_avg,back_pass_to_gk_avg,goalkeeper_exits_avg,gk_aerial_duels_avg,free_kicks_taken_avg,direct_free_kicks_taken_avg,direct_free_kicks_on_target_percent,corners_taken_avg,penalties_taken,penalties_conversion_percent
377,R. Bennett,426017,https://cdn5.wyscout.com/photos/players/public/g426017_100x130.png,https://cdn5.wyscout.com/photos/team/public/2749_120x120.png,000000,England,['England'],Southport,0,29,2392,Southport,"['CF', 'AMF']",33.0,2024-06-30,8,6.75,1,1.33,36.23,38.11,left,194,85,False,4.36,3.5,58.06,15.13,46.02,0.11,0.16,0.15,2.22,3.11,1.54,7,0.26,0,0.0,1.35,0.3,8,0.3,0.25,2,0.08,38,1.43,50.0,21.053,0.04,0.87,26.09,0.79,23.81,0.08,50.0,0.19,1.09,37.93,8.77,21.89,2.3,0.53,0.0,12.79,3.39,1.51,22.5,66.89,6.62,48.86,5.27,89.29,5.79,65.58,19.87,71.59,1.88,34.0,16.48,26.49,0.05,0.49,0.04,0.0,0.26,0.0,0.23,3.27,42.53,1.77,42.55,0.41,18.18,0.79,0.26,2.82,66.67,0,,0,,0,0.0,0.0,0.0,,,0.08,,,0.0,0.0,0.0,0.04,0,0.0
378,K. Quansah,427447,https://cdn5.wyscout.com/photos/players/public/g427447_100x130.png,https://cdn5.wyscout.com/photos/team/public/2749_120x120.png,000000,England,"['England', 'Ghana']",Southport,0,35,3225,Southport,"['RB', 'RCB3', 'RWB']",26.0,2024-06-30,1,1.33,3,1.32,20.9,59.15,right,193,0,False,11.08,8.54,66.34,6.0,66.05,0.08,0.11,0.36,5.33,7.21,0.92,3,0.08,0,0.0,0.75,0.03,1,0.03,0.04,1,0.03,7,0.2,28.57,14.286,0.08,1.12,32.5,0.0,0.0,1.12,32.5,0.14,0.61,54.55,2.99,41.12,0.47,0.78,0.47,11.44,0.59,0.53,24.67,70.25,13.0,62.02,3.01,93.52,5.27,73.54,18.42,78.18,5.33,50.26,20.96,36.45,0.04,0.33,0.0,0.03,0.03,0.0,0.14,4.88,60.0,1.26,35.56,0.25,11.11,0.36,0.28,7.48,63.81,0,,0,,0,0.0,0.0,0.0,,,0.22,,,0.0,0.0,0.0,0.0,0,0.0
379,T. Walton,451815,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/2749_120x120.png,000000,England,['England'],Southport,0,24,2222,Southport,"['RW', 'CF', 'RAMF']",25.0,2024-06-30,4,3.15,1,1.24,29.45,45.12,,0,0,False,8.26,6.56,62.96,6.52,40.37,0.28,0.38,0.12,3.85,5.13,1.58,5,0.2,0,0.0,3.89,0.16,4,0.16,0.13,3,0.12,30,1.22,30.0,13.333,0.04,2.43,25.0,0.16,25.0,2.27,25.0,0.49,5.51,52.21,12.15,42.67,2.23,2.39,1.54,12.27,1.78,0.69,22.28,64.91,6.64,56.1,4.29,83.96,6.32,69.23,18.43,71.43,1.5,48.65,18.17,25.32,0.05,0.65,0.0,0.04,0.28,14.29,0.28,2.47,62.3,2.39,44.07,0.36,22.22,0.93,0.69,4.7,64.66,0,,0,,0,0.0,0.0,0.0,,,0.12,,,0.0,0.0,0.0,0.08,0,0.0
380,J. Doyle,452030,https://cdn5.wyscout.com/photos/players/public/g452030_100x130.png,https://cdn5.wyscout.com/photos/team/public/2749_120x120.png,000000,England,['England'],Southport,0,43,3987,Southport,"['LB', 'LWB', 'LB5']",27.0,2024-06-30,1,0.86,4,2.7,14.47,53.04,left,178,0,False,10.45,5.98,68.68,3.3,45.89,1.29,1.69,0.27,5.06,6.65,0.47,8,0.18,0,0.0,1.51,0.02,1,0.02,0.02,0,0.0,16,0.36,12.5,6.25,0.09,2.66,42.37,2.51,42.34,0.14,50.0,0.34,0.81,41.67,1.96,36.78,0.36,0.61,0.14,16.88,0.7,0.38,28.58,65.17,15.4,56.45,2.89,93.75,6.79,69.44,17.2,77.43,8.85,47.7,24.78,38.16,0.06,0.54,0.0,0.0,0.02,0.0,0.18,6.91,54.58,2.69,49.58,0.41,22.22,0.29,1.22,10.59,69.08,0,,0,,0,0.0,0.0,0.0,,,0.27,,,0.54,0.14,16.67,0.32,0,0.0
381,C. Tee,453844,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/g4931_120x120.png,000000,England,"['England', 'Republic of Ireland']",Rushall Olympic,0,6,190,Rushall Olympic,"['AMF', 'CF']",23.0,2024-06-30,0,0.05,0,0.22,14.68,38.71,right,0,0,False,2.37,1.42,33.33,2.37,40.0,0.0,0.0,0.47,1.89,4.8,0.95,0,0.0,0,0.0,2.84,0.0,0,0.0,0.02,0,0.0,4,1.89,25.0,0.0,0.0,3.79,37.5,2.37,20.0,1.42,66.67,0.95,3.32,28.57,9.47,40.0,0.95,0.47,0.47,18.95,0.0,2.37,27.95,79.66,4.26,55.56,8.53,100.0,9.47,75.0,23.21,87.76,1.42,33.33,18.98,15.88,0.1,0.47,0.0,0.0,0.0,0.0,0.0,0.95,0.0,4.26,44.44,0.47,0.0,0.47,1.42,2.84,100.0,0,,0,,0,0.0,0.0,0.0,,,0.0,,,1.42,0.0,0.0,3.32,0,0.0
382,S. Maye,470785,https://cdn5.wyscout.com/photos/players/public/g470785_100x130.png,https://cdn5.wyscout.com/photos/team/public/g4931_120x120.png,000000,England,['England'],Rushall Olympic,0,34,3248,Rushall Olympic,"['DMF', 'RCMF', 'RDMF']",29.0,2024-06-30,1,0.91,0,0.4,17.84,56.06,right,177,70,False,10.0,6.04,69.72,4.74,60.23,0.58,0.86,0.47,5.21,7.73,0.67,2,0.06,0,0.0,0.72,0.03,1,0.03,0.03,0,0.0,22,0.61,18.18,4.545,0.0,0.39,28.57,0.06,0.0,0.33,33.33,0.08,0.86,58.06,4.18,37.75,0.53,0.33,0.06,17.82,0.75,1.3,32.75,78.85,11.31,62.99,5.96,94.42,10.67,87.27,28.4,84.0,3.96,46.85,18.36,29.81,0.01,0.19,0.03,0.0,0.03,0.0,0.06,3.6,63.85,0.5,33.33,0.19,14.29,0.03,0.08,5.51,55.28,0,,0,,0,0.0,0.0,0.0,,,1.0,,,0.08,0.0,0.0,0.0,0,0.0
383,H. Flowers,506446,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/2749_120x120.png,000000,England,['England'],Southport,0,39,3661,Southport,"['RCB', 'CB']",28.0,2024-06-30,3,5.35,0,0.04,19.27,61.48,right,195,0,False,10.3,5.41,63.64,9.07,64.23,0.15,0.19,0.64,6.71,8.77,1.01,9,0.22,0,0.0,0.2,0.07,3,0.07,0.13,2,0.05,41,1.01,12.2,7.317,0.0,0.1,25.0,0.05,0.0,0.05,50.0,0.02,0.27,18.18,0.81,33.33,1.13,0.05,0.0,7.67,0.07,0.47,23.58,66.84,14.04,57.97,1.55,88.89,6.24,79.92,15.56,75.99,7.94,49.23,25.88,38.18,0.0,0.02,0.0,0.0,0.0,0.0,0.0,5.68,51.52,0.81,30.3,0.27,9.09,0.17,0.02,8.01,61.66,0,,0,,0,0.0,0.0,0.0,,,1.2,,,0.02,0.0,0.0,0.0,0,0.0
384,J. Hmami,507988,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/2749_120x120.png,000000,England,['England'],Southport,0,38,3107,Southport,"['AMF', 'LCMF', 'RCMF3']",24.0,2024-06-30,4,5.2,1,5.17,22.3,41.95,,0,0,False,8.57,8.89,56.35,2.81,27.84,0.29,0.39,0.17,3.27,4.38,1.39,9,0.26,2,0.06,2.35,0.12,4,0.12,0.15,0,0.0,46,1.33,32.61,8.696,0.03,2.23,32.47,0.64,36.36,1.59,30.91,0.2,2.87,40.4,7.39,34.51,1.62,1.16,0.38,16.48,1.36,0.96,30.59,73.58,8.83,60.98,6.95,92.08,8.69,73.0,25.55,81.41,2.84,35.71,17.24,26.66,0.15,1.07,0.09,0.06,0.2,14.29,0.38,4.17,61.11,2.46,45.88,0.35,25.0,0.64,0.72,5.13,67.8,0,,0,,0,0.0,0.0,0.0,,,0.17,,,0.52,0.09,33.33,1.77,1,0.0
385,J. Hayes,-578970,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/g4806_120x120.png,000000,England,['England'],Banbury United,0,1,6,Banbury United,['RDMF'],,,0,0.0,0,0.0,,,,0,0,False,,,,,,,0.0,,,0.0,,0,,0,,,,0,,,0,,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.39,26.39,,,,,,,,,,,,,,,,,,0,,0,,0,0.0,0.0,,,,,,,,,,,0,0.0
386,L. Middleton,-571971,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/g4806_120x120.png,000000,England,['England'],Banbury United,0,6,251,Banbury United,"['LDMF', 'RDMF', 'AMF']",,,0,0.05,0,0.04,13.63,44.74,,0,0,False,7.17,4.66,53.85,3.23,44.44,0.36,0.4,0.0,4.3,4.8,0.36,0,0.0,0,0.0,0.72,0.0,0,0.0,0.02,0,0.0,2,0.72,0.0,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.0,0.36,1.43,50.0,3.94,27.27,0.0,0.0,0.0,10.04,0.36,0.36,20.44,73.68,6.81,57.89,3.94,90.91,5.02,78.57,19.72,76.36,0.36,0.0,16.28,5.58,0.01,0.36,0.0,0.0,0.0,0.0,0.0,2.87,75.0,0.36,0.0,0.0,0.0,0.0,0.0,3.94,36.36,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
387,C. Hewitt,-379821,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/g4806_120x120.png,000000,England,['England'],Banbury United,0,42,3186,Banbury United,"['LAMF', 'LW', 'LWF']",19.0,,3,4.36,2,1.99,22.94,37.81,,0,0,False,4.49,3.95,54.29,2.82,22.0,0.14,0.21,0.06,2.2,3.24,0.71,2,0.06,0,0.0,4.6,0.08,3,0.08,0.12,0,0.0,45,1.27,28.89,6.667,0.06,2.8,23.23,2.03,26.39,0.73,15.38,0.4,6.86,51.85,13.84,37.35,1.86,3.5,1.89,13.02,1.5,0.73,22.91,71.15,5.37,61.58,5.68,88.56,6.55,63.36,19.12,79.76,1.1,41.03,15.41,18.08,0.06,0.85,0.0,0.0,0.14,20.0,0.2,1.81,70.31,2.46,34.48,0.23,25.0,0.65,0.68,3.19,68.14,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.17,0.08,33.33,0.2,0,0.0
388,N. Opoku,-373445,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/g4806_120x120.png,000000,England,['England'],Banbury United,0,9,258,Banbury United,"['RAMF', 'RW']",,,0,0.06,0,0.23,19.88,40.35,unknown,0,0,False,4.88,6.63,36.84,1.4,50.0,0.0,0.0,0.0,2.44,3.28,1.4,0,0.0,0,0.0,4.19,0.0,0,0.0,0.02,0,0.0,3,1.05,33.33,0.0,0.0,2.79,25.0,0.35,100.0,2.44,14.29,0.35,4.88,64.29,9.07,46.15,1.05,3.14,0.7,10.47,2.09,0.35,19.88,71.93,3.84,54.55,4.53,92.31,7.67,63.64,15.0,83.72,2.44,57.14,21.07,22.82,0.08,0.35,0.0,0.0,0.0,0.0,0.35,1.74,80.0,2.09,16.67,0.0,0.0,0.0,0.7,2.79,62.5,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
389,H. Bunga,-335340,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/g4806_120x120.png,000000,England,"['England', 'Angola']",Banbury United,0,6,521,Banbury United,['LCB'],29.0,,0,0.0,0,0.02,15.37,55.06,right,0,0,False,8.81,5.7,60.61,3.8,54.55,0.17,0.21,1.55,5.18,6.43,0.52,0,0.0,0,0.0,0.35,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,33.33,2.42,21.43,0.17,0.35,0.17,13.47,0.17,0.17,24.53,71.83,15.03,63.22,0.86,80.0,6.39,91.89,19.35,82.14,5.18,33.33,22.04,35.07,0.0,0.17,0.0,0.0,0.0,0.0,0.0,3.97,39.13,0.35,0.0,0.0,0.0,0.0,0.0,5.01,51.72,0,,0,,0,0.0,0.0,0.0,,,0.52,,,0.0,0.0,0.0,0.0,0,0.0
390,K. Charles,-309382,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/g4806_120x120.png,000000,England,['England'],Banbury United,0,44,3840,Banbury United,"['CF', 'AMF']",23.0,,12,15.57,2,0.76,23.39,29.86,,0,0,False,2.6,2.27,62.89,7.92,27.81,0.0,0.0,0.05,1.17,1.7,0.54,2,0.05,0,0.0,2.3,0.28,8,0.19,0.36,2,0.05,96,2.25,34.38,12.5,0.05,0.63,11.11,0.35,13.33,0.26,9.09,0.02,2.72,51.72,9.23,27.92,2.44,1.01,0.42,6.73,1.43,0.63,10.97,69.66,2.39,54.9,2.93,82.4,2.84,66.94,9.63,75.18,0.8,41.18,16.97,20.79,0.02,0.35,0.0,0.0,0.14,33.33,0.09,1.43,45.9,0.35,46.67,0.16,42.86,0.33,0.05,1.27,55.56,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.23,0.23,20.0,0.0,5,80.0
391,L. Woodhouse,-213166,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/g4806_120x120.png,000000,England,['England'],Banbury United,0,16,1496,Banbury United,"['LB', 'LCB']",19.0,,0,0.54,1,2.04,20.94,59.77,,182,73,True,11.31,6.92,67.83,3.79,61.9,0.42,0.61,0.36,6.2,8.9,0.84,3,0.18,1,0.06,2.65,0.0,0,0.0,0.03,0,0.0,11,0.66,36.36,0.0,0.06,1.44,29.17,1.44,29.17,0.0,0.0,0.3,3.07,64.71,6.98,56.03,0.12,1.74,0.84,26.23,0.84,1.62,41.93,72.31,20.39,58.11,5.29,93.18,12.03,85.5,32.37,82.34,8.3,39.86,22.77,43.05,0.12,0.84,0.0,0.0,0.06,0.0,0.18,8.18,48.53,2.41,30.0,0.42,14.29,0.3,0.54,10.23,61.76,0,,0,,0,0.0,0.0,0.0,,,1.14,,,1.02,0.12,0.0,1.38,0,0.0
392,T. Fleming,-131525,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/g4806_120x120.png,000000,England,['England'],Banbury United,0,45,4355,Banbury United,"['RCB', 'LCB', 'RCB3']",21.0,2024-06-30,3,1.18,0,0.31,17.83,52.72,right,188,77,False,9.8,6.72,64.31,6.2,48.67,0.25,0.36,0.79,5.23,7.59,0.99,8,0.17,0,0.0,0.21,0.06,3,0.06,0.02,1,0.02,11,0.23,63.64,27.273,0.0,0.19,11.11,0.02,0.0,0.17,12.5,0.0,0.14,28.57,1.53,37.84,0.29,0.35,0.0,17.57,0.45,0.62,32.53,69.63,18.64,58.54,1.18,80.7,10.39,87.87,22.46,81.88,9.88,42.89,24.93,40.17,0.01,0.08,0.0,0.0,0.0,0.0,0.04,6.03,40.41,0.52,12.0,0.29,42.86,0.1,0.04,8.91,54.99,0,,0,,0,0.0,0.0,0.0,,,0.64,,,0.0,0.0,0.0,0.0,0,0.0
393,P. Njie,326886,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/g4806_120x120.png,000000,England,"['England', 'Gambia']",Banbury United,0,5,385,Banbury United,"['RDMF', 'LDMF', 'LCMF']",31.0,,0,0.04,0,0.06,22.21,43.16,,0,0,False,9.82,6.55,57.14,4.44,21.05,0.23,0.27,0.7,5.84,6.7,0.7,0,0.0,0,0.0,2.1,0.0,0,0.0,0.01,0,0.0,3,0.7,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,61.54,8.42,50.0,0.0,0.7,0.0,13.79,0.0,1.4,27.82,70.59,10.99,51.06,3.97,94.12,9.82,80.95,25.71,73.64,2.1,33.33,18.03,27.01,0.01,0.7,0.0,0.0,0.0,0.0,0.0,4.44,57.89,0.47,50.0,0.0,0.0,0.23,0.0,4.44,52.63,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
394,O. Farmer,-210129,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/g4931_120x120.png,000000,England,['England'],Rushall Olympic,0,13,881,Rushall Olympic,"['CF', 'AMF', 'LWF']",18.0,2026-06-30,3,1.16,1,2.32,19.61,44.27,right,0,0,True,3.78,4.6,46.67,2.15,14.29,0.1,0.18,0.1,1.53,2.63,1.43,0,0.0,0,0.0,5.62,0.31,3,0.31,0.12,0,0.0,16,1.63,43.75,18.75,0.1,4.09,30.0,2.04,30.0,2.04,30.0,0.72,5.62,61.82,10.62,53.85,2.35,2.04,1.53,15.32,2.04,2.04,24.52,65.0,6.23,42.62,5.62,90.91,8.79,63.95,18.49,75.14,2.04,40.0,19.58,25.22,0.24,1.33,0.0,0.0,0.31,66.67,0.41,3.27,50.0,3.98,46.15,0.61,50.0,0.72,1.33,3.47,76.47,0,,0,,0,0.0,0.0,0.0,,,0.2,,,0.2,0.1,0.0,0.2,0,0.0
395,J. Tompkins,-204320,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/g4806_120x120.png,000000,England,['England'],Banbury United,0,13,1186,Banbury United,"['RB', 'RWB', 'RW']",22.0,2024-06-30,0,0.39,1,0.6,16.47,46.54,right,175,0,False,5.01,4.48,62.71,0.91,25.0,0.0,0.0,0.0,2.2,3.32,0.23,1,0.08,0,0.0,2.81,0.0,0,0.0,0.03,0,0.0,7,0.53,42.86,0.0,0.08,2.2,31.03,0.0,0.0,2.2,31.03,0.23,3.72,51.02,8.95,41.53,0.68,1.59,0.15,20.03,2.2,1.06,31.8,73.99,12.9,59.41,6.07,97.5,8.65,74.56,24.97,83.59,4.78,41.27,19.59,39.17,0.05,0.53,0.08,0.0,0.15,0.0,0.23,5.69,52.0,2.88,44.74,0.15,0.0,0.53,0.68,7.74,69.61,0,,0,,0,0.0,0.0,0.0,,,0.61,,,0.0,0.0,0.0,0.0,0,0.0
396,N. Woodthorpe,-196942,https://cdn5.wyscout.com/photos/players/public/g-196942_100x130.png,https://cdn5.wyscout.com/photos/team/public/g16344_120x120.png,000000,England,['England'],Chester,0,17,1319,Chester,"['LB', 'LCB3']",22.0,2024-06-30,0,0.17,0,0.49,18.49,55.35,right,181,0,False,9.69,6.28,69.57,4.84,52.11,0.2,0.3,0.14,5.12,7.55,0.61,1,0.07,0,0.0,1.71,0.0,0,0.0,0.01,0,0.0,4,0.27,0.0,0.0,0.0,2.46,36.11,2.39,37.14,0.07,0.0,0.2,1.16,64.71,4.44,44.62,0.34,2.05,0.61,19.65,0.68,1.3,35.96,67.74,18.35,55.02,5.53,96.3,6.48,76.84,25.11,80.43,8.39,39.02,23.4,44.04,0.03,0.41,0.0,0.0,0.07,100.0,0.2,7.85,46.09,3.14,39.13,0.89,38.46,0.48,0.96,10.17,68.46,0,,0,,0,0.0,0.0,0.0,,,0.82,,,0.07,0.0,0.0,0.0,0,0.0
397,C. Siddik,-198099,https://cdn5.wyscout.com/photos/players/public/g-198099_100x130.png,https://cdn5.wyscout.com/photos/team/public/g24446_120x120.png,000000,England,"['England', 'Iraq']",Darlington 1883,0,7,562,Darlington 1883,"['LCB', 'LCB3']",21.0,,0,0.39,0,0.0,21.78,56.62,left,190,78,False,10.41,7.21,60.0,10.25,54.69,0.32,0.47,0.48,5.77,8.44,1.28,1,0.16,0,0.0,1.12,0.0,0,0.0,0.06,0,0.0,3,0.48,33.33,0.0,0.0,0.32,100.0,0.32,100.0,0.0,0.0,0.0,0.64,100.0,2.4,60.0,0.8,1.44,0.8,20.18,0.16,0.0,36.99,72.29,21.3,60.15,1.76,100.0,10.09,88.89,30.27,80.95,6.41,30.0,23.52,48.47,0.0,0.0,0.0,0.0,0.16,0.0,0.0,6.73,40.48,0.8,20.0,0.8,0.0,0.0,0.32,9.77,63.93,0,,0,,0,0.0,0.0,0.0,,,1.12,,,0.0,0.0,0.0,0.0,0,0.0
398,H. Gardiner,-243218,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/g4825_120x120.png,000000,England,['England'],Blyth Spartans,0,12,929,Blyth Spartans,"['CF', 'RAMF']",20.0,2024-06-30,3,3.26,0,0.13,22.86,31.36,right,190,77,True,2.33,2.81,55.17,5.62,12.07,0.0,0.0,0.1,0.78,1.04,0.39,0,0.0,0,0.0,1.94,0.29,3,0.29,0.32,0,0.0,16,1.55,50.0,18.75,0.0,0.87,22.22,0.29,33.33,0.58,16.67,0.19,2.13,45.45,10.27,38.68,3.39,1.16,0.58,11.82,2.42,2.23,15.79,80.37,2.52,50.0,4.36,97.78,5.13,81.13,14.53,84.67,0.39,50.0,14.95,15.54,0.01,0.19,0.0,0.0,0.1,0.0,0.1,0.97,80.0,0.68,28.57,0.1,0.0,0.29,0.19,1.07,45.45,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
399,R. Patterson,-275762,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/g4931_120x120.png,000000,England,['England'],Rushall Olympic,0,1,64,Rushall Olympic,['AMF'],20.0,,0,0.18,0,0.0,23.91,35.29,,0,0,True,5.63,7.03,60.0,2.81,0.0,0.0,0.0,0.0,1.41,3.33,2.81,0,0.0,0,0.0,0.0,0.0,0,0.0,0.26,0,0.0,1,1.41,0.0,0.0,0.0,1.41,0.0,0.0,0.0,1.41,0.0,0.0,1.41,0.0,7.03,20.0,2.81,0.0,0.0,19.69,1.41,0.0,19.69,85.71,5.63,100.0,2.81,100.0,4.22,33.33,16.88,91.67,1.41,100.0,12.46,44.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,100.0,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
400,J. Hull,-248963,https://cdn5.wyscout.com/photos/players/public/g-248963_100x130.png,https://cdn5.wyscout.com/photos/team/public/g6882_120x120.png,000000,England,['England'],Buxton,0,22,2144,Buxton,"['RCB3', 'RCB', 'LCB']",22.0,2024-06-30,0,0.93,0,0.26,19.73,64.47,right,198,0,True,9.91,6.04,72.22,6.93,70.91,0.55,0.86,0.25,5.0,7.9,1.09,4,0.17,0,0.0,0.08,0.0,0,0.0,0.04,0,0.0,10,0.42,0.0,0.0,0.0,0.04,100.0,0.0,0.0,0.04,100.0,0.0,0.04,100.0,1.89,40.0,0.55,0.42,0.04,19.1,0.21,0.8,34.21,78.65,17.8,66.98,2.94,92.86,9.78,94.42,26.95,86.45,7.22,49.42,22.6,40.13,0.01,0.13,0.0,0.0,0.0,0.0,0.0,5.75,54.74,0.8,21.05,0.5,25.0,0.13,0.04,9.07,64.35,0,,0,,0,0.0,0.0,0.0,,,2.14,,,0.0,0.0,0.0,0.0,0,0.0
401,O. Southern,-259351,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/g35055_120x120.png,000000,England,['England'],Hereford FC,0,25,2192,Hereford FC,"['RB', 'RCB', 'RCB3']",22.0,2024-06-30,1,1.83,0,0.0,21.15,60.0,,0,0,False,11.78,8.62,69.52,5.05,52.03,0.08,0.11,0.66,5.71,7.75,1.07,4,0.16,0,0.0,1.68,0.04,1,0.04,0.07,0,0.0,7,0.29,28.57,14.286,0.0,0.99,29.17,0.0,0.0,0.99,29.17,0.08,1.6,79.49,4.27,53.85,0.37,0.49,0.08,16.51,0.57,0.99,33.09,70.72,18.07,60.23,3.0,86.3,8.99,84.93,24.18,80.48,8.05,46.43,22.54,40.4,0.0,0.0,0.04,0.0,0.08,50.0,0.04,8.05,57.65,1.48,25.0,0.74,33.33,0.16,0.25,9.94,68.6,0,,0,,0,0.0,0.0,0.0,,,0.94,,,0.0,0.0,0.0,0.04,0,0.0
402,G. Sithole,-254888,https://cdn5.wyscout.com/reports-img/photo-not-found.png,https://cdn5.wyscout.com/photos/team/public/g4904_120x120.png,000000,England,"['England', 'Zimbabwe']",Chorley,0,3,140,Chorley,"['RW', 'RAMF', 'RWF']",21.0,2024-05-31,0,0.02,0,0.0,19.29,40.0,,176,77,True,2.57,3.86,50.0,1.93,0.0,0.0,0.0,0.0,0.64,0.94,1.93,0,0.0,0,0.0,4.5,0.0,0,0.0,0.01,0,0.0,1,0.64,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.64,0.0,0.0,5.14,87.5,10.29,50.0,1.29,3.21,1.93,6.43,0.0,1.29,13.5,66.67,1.29,50.0,3.86,83.33,5.14,50.0,12.86,70.0,0.0,0.0,13.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0.0
